representation,scheme,d_shape,d_native,local_density,u_ensemble,d_orientation,policy_a,g_peer,e_tv,peer_count,bin_sparsity
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421345,0.0,1.5021363060137582,0.0,0.1802356744690046,0.0,0,0.27630875966717133,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.5648864214219236,0.0,1.7702673707093455,0.0,0.2538206255877073,0.0,0,0.15470227155604324,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.6723630651223196,0.0,1.487291690863589,0.0,0.32040916009679843,0.0,0,0.03338896027885653,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.6046774954123371,0.0,1.653774131809036,0.0,0.3371142210419536,0.0,0,0.15478952525766237,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.4440166181491999,0.0,2.252167957515448,0.0,0.39528579016654264,0.0,0,0.54283017590036,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.25320742387858663,0.0,3.949331282164545,0.0,0.24678473775671558,0.0,0,0.2943131912460555,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.5547495801457845,0.0,1.8026151542777316,0.0,0.30725295380058326,0.0,0,0.3983876083065363,16,0.3333333333333333
intervals_24_decimal6,acquisition_block_holdout,1.5407276680689508,0.0,0.6490439684602639,0.0,0.4281953336994526,0.0,0,0.22064260535931404,16,0.5833333333333334
intervals_24_decimal6,acquisition_block_holdout,0.3469902538183089,0.0,2.881925324979359,0.0,0.1773925755860746,0.0,0,0.2063366115059646,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,2.8486985835628023,0.0,0.3510374898102848,0.0,0.4957979525963484,0.0,0,0.12727866453812609,16,0.16666666666666666
intervals_24_decimal6,acquisition_block_holdout,1.326447187924436,0.0,0.7538935655363365,0.0,0.25706965181639774,0.0,0,0.402841147625683,16,0.3333333333333333
intervals_24_decimal6,acquisition_block_holdout,0.6602074850384427,0.0,1.5146753447391947,0.0,0.18023567446900404,0.0,0,0.3600231917467519,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.5547495801457843,0.0,1.8026151542777318,0.0,0.17739257558607435,0.0,0,0.3647036116762802,16,0.3333333333333333
intervals_24_decimal6,acquisition_block_holdout,0.7322162854060125,0.0,1.3657166877208993,0.0,0.4494162619478562,0.0,0,0.1674663337832205,16,0.3333333333333333
intervals_24_decimal6,acquisition_block_holdout,0.6548736065010853,0.0,1.52701222048463,0.0,0.21407104661123127,0.0,0,0.48936031704318933,16,0.3333333333333333
intervals_24_decimal6,acquisition_block_holdout,0.6214599011570976,0.0,1.6091142777484078,0.0,0.2467847377567157,0.0,0,0.6027047682642079,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.5670378538489611,0.0,1.7635506928014806,0.0,0.4042736802430535,0.0,0,0.4396732134336858,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.39598639214513065,0.0,2.525339304168553,0.0,0.23954227936956451,0.0,0,0.22686407023662009,16,0.3333333333333333
intervals_24_decimal6,acquisition_block_holdout,0.8237526961109943,0.0,1.2139565730359172,0.0,0.3251343527046061,0.0,0,0.4765357821954147,16,0.5
intervals_24_decimal6,acquisition_block_holdout,0.44401661814919857,0.0,2.2521679575154545,0.0,0.2657513528607591,0.0,0,0.5323830400273137,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.5721506664825083,0.0,1.7477913748625717,0.0,0.20909296272537367,0.0,0,0.29256843831678714,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.28712272839572833,0.0,3.4828312115429085,0.0,0.27129522296300923,0.0,0,0.3512961686380296,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,0.6961895386444413,0.0,1.4363904432507153,0.0,0.2090929627253736,0.0,0,0.6396176071291374,16,0.3333333333333333
intervals_24_decimal6,acquisition_block_holdout,0.3402715222687751,0.0,2.938829536284602,0.0,0.18023567446900465,0.0,0,0.35533828333891937,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,2.120729635538707,0.0,0.4715358258036416,0.0,0.5204693945755647,0.0,0,0.4546439723477305,16,0.5
